age,monthly_income,monthly_expenses,monthly_surplus,savings,existing_investments,monthly_emi,investment_horizon,investment_experience,reaction_to_market_loss,investment_frequency,liquidity_preference,investment_goal,risk_questionnaire_score,risk_profile,savings_ratio,expense_ratio,emi_to_income_ratio,investment_to_income_ratio
48,88000.0,57500.0,23200.0,1241000,427000.0,7300,10,1,2,RARELY,HIGH,WEALTH_CREATION,44.0,MEDIUM,1.175189393939394,0.6534090909090909,0.08295454545454546,0.4043560606060606
63,53000.0,32900.0,8300.0,607000,106000.0,11800,10,2,4,MONTHLY,MEDIUM,WEALTH_CREATION,70.0,HIGH,0.9544025157232704,0.620754716981132,0.22264150943396227,0.16666666666666666
45,66000.0,32100.0,18300.0,502000,81000.0,15600,14,1,2,MONTHLY,LOW,TAX_SAVING,58.0,HIGH,0.6338383838383839,0.4863636363636364,0.23636363636363636,0.10227272727272728
27,64000.0,13500.0,36700.0,516000,92000.0,13800,3,3,2,MONTHLY,HIGH,TAX_SAVING,71.0,MEDIUM,0.671875,0.2109375,0.215625,0.11979166666666667
48,67000.0,50700.0,0.0,1639000,403000.0,16600,9,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,72.0,HIGH,2.038557213930348,0.7567164179104477,0.24776119402985075,0.5012437810945274
62,173000.0,102500.0,36100.0,3109000,568000.0,34400,15,2,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,69.0,HIGH,1.497591522157996,0.5924855491329479,0.19884393063583816,0.27360308285163776
53,59000.0,36400.0,18500.0,363000,21000.0,4100,12,2,2,LUMP_SUM,LOW,RETIREMENT,83.0,HIGH,0.5127118644067796,0.6169491525423729,0.06949152542372881,0.029661016949152543
59,91000.0,45800.0,39500.0,563000,83000.0,5700,7,1,4,RARELY,HIGH,RETIREMENT,55.0,HIGH,0.5155677655677655,0.5032967032967033,0.06263736263736264,0.076007326007326
28,115000.0,81500.0,25000.0,2478000,1588000.0,8500,1,2,3,MONTHLY,HIGH,WEALTH_CREATION,53.0,HIGH,1.7956521739130435,0.7086956521739131,0.07391304347826087,1.1507246376811595
62,20000.0,12000.0,5900.0,111000,1000.0,2100,11,1,5,LUMP_SUM,MEDIUM,EMERGENCY_FUND,83.0,MEDIUM,0.4625,0.6,0.105,0.004166666666666667
59,79000.0,46800.0,5900.0,2315000,618000.0,26300,2,1,1,RARELY,HIGH,RETIREMENT,12.0,HIGH,2.441983122362869,0.5924050632911393,0.3329113924050633,0.6518987341772152
55,38000.0,28400.0,2500.0,193000,19000.0,7100,16,1,2,RARELY,HIGH,TAX_SAVING,53.0,LOW,0.4232456140350877,0.7473684210526316,0.1868421052631579,0.041666666666666664
29,69000.0,31900.0,24800.0,254000,78000.0,12300,14,5,5,LUMP_SUM,LOW,EMERGENCY_FUND,100.0,HIGH,0.30676328502415456,0.4623188405797101,0.1782608695652174,0.09420289855072464
58,50000.0,25700.0,11800.0,1143000,159000.0,12500,11,1,2,MONTHLY,HIGH,EMERGENCY_FUND,39.0,HIGH,1.905,0.514,0.25,0.265
55,103000.0,57000.0,35800.0,1579000,304000.0,10200,16,5,3,MONTHLY,MEDIUM,RETIREMENT,92.0,HIGH,1.2775080906148868,0.5533980582524272,0.09902912621359224,0.2459546925566343
59,37000.0,33200.0,0.0,99000,15000.0,4600,6,3,5,QUARTERLY,MEDIUM,RETIREMENT,82.0,MEDIUM,0.22297297297297297,0.8972972972972973,0.12432432432432433,0.033783783783783786
60,45000.0,20500.0,18200.0,681000,266000.0,6300,15,2,2,QUARTERLY,MEDIUM,RETIREMENT,56.0,HIGH,1.261111111111111,0.45555555555555555,0.14,0.4925925925925926
28,54000.0,44700.0,7200.0,1627000,292000.0,2100,10,2,4,LUMP_SUM,HIGH,EMERGENCY_FUND,51.0,HIGH,2.5108024691358026,0.8277777777777777,0.03888888888888889,0.4506172839506173
55,33000.0,17900.0,2500.0,525000,398000.0,12600,17,3,2,MONTHLY,MEDIUM,TAX_SAVING,67.0,HIGH,1.3257575757575757,0.5424242424242425,0.38181818181818183,1.005050505050505
49,44000.0,30100.0,10600.0,1895000,639000.0,3300,18,2,2,MONTHLY,HIGH,WEALTH_CREATION,62.0,HIGH,3.5890151515151514,0.6840909090909091,0.075,1.2102272727272727
28,32000.0,20600.0,9200.0,46000,28000.0,2200,5,1,3,QUARTERLY,LOW,WEALTH_CREATION,69.0,HIGH,0.11979166666666667,0.64375,0.06875,0.07291666666666667
34,55000.0,50600.0,2700.0,178000,24000.0,1700,11,1,3,MONTHLY,HIGH,EMERGENCY_FUND,51.0,LOW,0.2696969696969697,0.92,0.03090909090909091,0.03636363636363636
56,32000.0,22800.0,3300.0,251000,77000.0,5900,5,4,1,MONTHLY,MEDIUM,EMERGENCY_FUND,57.0,LOW,0.6536458333333334,0.7125,0.184375,0.20052083333333334
41,141000.0,96500.0,34700.0,1075000,624000.0,9800,14,2,3,MONTHLY,HIGH,WEALTH_CREATION,62.0,HIGH,0.6353427895981087,0.6843971631205674,0.06950354609929078,0.36879432624113473
43,74000.0,37400.0,33700.0,725000,284000.0,2900,15,2,3,MONTHLY,MEDIUM,EMERGENCY_FUND,63.0,HIGH,0.8164414414414415,0.5054054054054054,0.03918918918918919,0.31981981981981983
49,49000.0,23200.0,15800.0,452000,61000.0,10000,4,1,1,LUMP_SUM,LOW,TAX_SAVING,53.0,HIGH,0.7687074829931972,0.47346938775510206,0.20408163265306123,0.10374149659863946
46,51000.0,32200.0,0.0,383000,141000.0,20600,2,1,3,QUARTERLY,LOW,SHORT_TERM_GOAL,63.0,LOW,0.6258169934640523,0.6313725490196078,0.403921568627451,0.23039215686274508
48,52000.0,33700.0,1800.0,574000,325000.0,16500,1,3,2,MONTHLY,HIGH,RETIREMENT,57.0,MEDIUM,0.9198717948717948,0.6480769230769231,0.3173076923076923,0.5208333333333334
38,71000.0,38600.0,28400.0,1174000,228000.0,4000,12,1,1,MONTHLY,HIGH,WEALTH_CREATION,35.0,HIGH,1.3779342723004695,0.543661971830986,0.056338028169014086,0.2676056338028169
47,114000.0,66700.0,13200.0,1152000,416000.0,34100,2,1,4,RARELY,MEDIUM,RETIREMENT,63.0,HIGH,0.8421052631578947,0.5850877192982457,0.29912280701754385,0.30409356725146197
59,46000.0,24700.0,11900.0,360000,16000.0,9400,9,4,4,QUARTERLY,LOW,WEALTH_CREATION,100.0,HIGH,0.6521739130434783,0.5369565217391304,0.20434782608695654,0.028985507246376812
44,61000.0,39700.0,8000.0,793000,362000.0,13300,9,4,5,RARELY,HIGH,WEALTH_CREATION,94.0,HIGH,1.0833333333333333,0.6508196721311476,0.2180327868852459,0.49453551912568305
23,60000.0,30900.0,17700.0,334000,157000.0,11400,15,3,1,RARELY,HIGH,RETIREMENT,44.0,MEDIUM,0.4638888888888889,0.515,0.19,0.21805555555555556
50,77000.0,47500.0,13700.0,1962000,39000.0,15800,8,2,3,QUARTERLY,MEDIUM,EMERGENCY_FUND,85.0,HIGH,2.1233766233766236,0.6168831168831169,0.2051948051948052,0.04220779220779221
24,90000.0,51300.0,7900.0,1406000,279000.0,30800,14,2,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,72.0,HIGH,1.3018518518518518,0.57,0.3422222222222222,0.25833333333333336
64,98000.0,61700.0,0.0,2966000,1129000.0,53900,1,2,3,LUMP_SUM,LOW,TAX_SAVING,74.0,HIGH,2.522108843537415,0.6295918367346939,0.55,0.9600340136054422
28,57000.0,42400.0,0.0,1474000,328000.0,23800,14,1,2,RARELY,MEDIUM,WEALTH_CREATION,43.0,HIGH,2.154970760233918,0.743859649122807,0.41754385964912283,0.47953216374269003
28,99000.0,73500.0,24400.0,904000,221000.0,1100,21,1,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,58.0,MEDIUM,0.7609427609427609,0.7424242424242424,0.011111111111111112,0.18602693602693604
29,106000.0,41100.0,52000.0,333000,82000.0,12900,4,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,66.0,MEDIUM,0.2617924528301887,0.3877358490566038,0.12169811320754717,0.06446540880503145
44,69000.0,54700.0,0.0,1471000,961000.0,14400,5,2,2,LUMP_SUM,HIGH,RETIREMENT,47.0,HIGH,1.7765700483091786,0.7927536231884058,0.20869565217391303,1.1606280193236715
65,67000.0,61600.0,0.0,291000,114000.0,12800,1,4,2,RARELY,MEDIUM,WEALTH_CREATION,91.0,MEDIUM,0.3619402985074627,0.9194029850746268,0.191044776119403,0.1417910447761194
22,79000.0,38100.0,19500.0,244000,61000.0,21400,8,1,1,LUMP_SUM,HIGH,RETIREMENT,32.0,LOW,0.25738396624472576,0.48227848101265824,0.2708860759493671,0.06434599156118144
35,82000.0,48300.0,0.0,2119000,1092000.0,34100,6,2,3,MONTHLY,MEDIUM,RETIREMENT,59.0,HIGH,2.1534552845528454,0.5890243902439024,0.41585365853658535,1.1097560975609757
37,49000.0,28900.0,2800.0,307000,144000.0,17300,5,1,2,MONTHLY,LOW,TAX_SAVING,45.0,MEDIUM,0.5221088435374149,0.5897959183673469,0.35306122448979593,0.24489795918367346
59,146000.0,122600.0,0.0,928000,147000.0,42600,15,1,3,LUMP_SUM,LOW,SHORT_TERM_GOAL,73.0,HIGH,0.5296803652968036,0.8397260273972603,0.29178082191780824,0.0839041095890411
21,82000.0,75400.0,0.0,302000,12000.0,6700,13,1,3,MONTHLY,HIGH,RETIREMENT,58.0,MEDIUM,0.30691056910569103,0.9195121951219513,0.08170731707317073,0.012195121951219513
41,94000.0,62900.0,18000.0,630000,188000.0,13100,3,2,4,QUARTERLY,LOW,WEALTH_CREATION,73.0,HIGH,0.5585106382978723,0.6691489361702128,0.13936170212765958,0.16666666666666666
56,65000.0,47400.0,6400.0,137000,37000.0,11200,13,3,3,LUMP_SUM,MEDIUM,RETIREMENT,56.0,HIGH,0.17564102564102563,0.7292307692307692,0.1723076923076923,0.047435897435897434
55,35000.0,26400.0,6400.0,1321000,241000.0,2200,19,1,5,MONTHLY,HIGH,RETIREMENT,63.0,HIGH,3.145238095238095,0.7542857142857143,0.06285714285714286,0.5738095238095238
40,172000.0,87900.0,70500.0,812000,105000.0,13600,8,3,1,RARELY,MEDIUM,TAX_SAVING,45.0,HIGH,0.39341085271317827,0.5110465116279069,0.07906976744186046,0.050872093023255814
61,185000.0,105800.0,59300.0,2136000,1067000.0,19900,9,1,1,QUARTERLY,LOW,RETIREMENT,53.0,HIGH,0.9621621621621622,0.5718918918918919,0.10756756756756757,0.4806306306306306
42,63000.0,53800.0,300.0,337000,97000.0,8900,2,1,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,68.0,MEDIUM,0.44576719576719576,0.8539682539682539,0.14126984126984127,0.1283068783068783
63,21000.0,14000.0,1900.0,676000,408000.0,5100,7,4,4,MONTHLY,MEDIUM,WEALTH_CREATION,92.0,HIGH,2.6825396825396823,0.6666666666666666,0.24285714285714285,1.619047619047619
33,47000.0,36800.0,2900.0,1214000,98000.0,7300,2,1,1,MONTHLY,LOW,SHORT_TERM_GOAL,58.0,HIGH,2.152482269503546,0.7829787234042553,0.15531914893617021,0.17375886524822695
64,122000.0,80500.0,31900.0,1687000,47000.0,9600,11,2,2,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,54.0,MEDIUM,1.1523224043715847,0.6598360655737705,0.07868852459016394,0.03210382513661202
28,124000.0,82600.0,29800.0,2948000,155000.0,11600,7,1,4,MONTHLY,HIGH,WEALTH_CREATION,55.0,HIGH,1.9811827956989247,0.6661290322580645,0.0935483870967742,0.10416666666666667
55,185000.0,128800.0,33300.0,2379000,375000.0,22900,16,2,1,QUARTERLY,HIGH,WEALTH_CREATION,41.0,HIGH,1.0716216216216217,0.6962162162162162,0.12378378378378378,0.16891891891891891
38,150000.0,122800.0,0.0,4564000,2059000.0,82500,4,1,5,MONTHLY,MEDIUM,TAX_SAVING,73.0,HIGH,2.5355555555555553,0.8186666666666667,0.55,1.143888888888889
55,87000.0,58900.0,11100.0,830000,159000.0,17000,1,5,2,MONTHLY,MEDIUM,WEALTH_CREATION,82.0,HIGH,0.7950191570881227,0.6770114942528735,0.19540229885057472,0.15229885057471265
29,55000.0,31600.0,19200.0,275000,129000.0,4200,5,3,3,QUARTERLY,HIGH,SHORT_TERM_GOAL,72.0,MEDIUM,0.4166666666666667,0.5745454545454546,0.07636363636363637,0.19545454545454546
65,35000.0,15100.0,19000.0,326000,76000.0,900,16,3,2,MONTHLY,HIGH,SHORT_TERM_GOAL,71.0,HIGH,0.7761904761904762,0.43142857142857144,0.025714285714285714,0.18095238095238095
21,64000.0,51300.0,6200.0,722000,219000.0,6500,11,4,1,QUARTERLY,LOW,EMERGENCY_FUND,68.0,HIGH,0.9401041666666666,0.8015625,0.1015625,0.28515625
47,111000.0,40000.0,64000.0,424000,165000.0,7000,10,1,4,LUMP_SUM,MEDIUM,TAX_SAVING,64.0,HIGH,0.3183183183183183,0.36036036036036034,0.06306306306306306,0.12387387387387387
39,69000.0,63400.0,0.0,1435000,405000.0,10900,20,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,85.0,HIGH,1.7330917874396135,0.9188405797101449,0.15797101449275364,0.4891304347826087
53,41000.0,25700.0,10000.0,565000,322000.0,5300,7,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,79.0,HIGH,1.1483739837398375,0.6268292682926829,0.12926829268292683,0.6544715447154471
36,58000.0,50100.0,500.0,792000,21000.0,7400,15,4,1,QUARTERLY,HIGH,TAX_SAVING,58.0,HIGH,1.1379310344827587,0.8637931034482759,0.12758620689655173,0.03017241379310345
25,56000.0,24300.0,900.0,260000,77000.0,30800,8,2,2,LUMP_SUM,HIGH,WEALTH_CREATION,39.0,LOW,0.3869047619047619,0.43392857142857144,0.55,0.11458333333333333
43,41000.0,32000.0,7200.0,427000,99000.0,1800,12,2,2,QUARTERLY,HIGH,TAX_SAVING,55.0,HIGH,0.8678861788617886,0.7804878048780488,0.04390243902439024,0.20121951219512196
46,185000.0,143100.0,1500.0,4850000,2834000.0,40400,15,1,4,RARELY,HIGH,WEALTH_CREATION,66.0,HIGH,2.184684684684685,0.7735135135135135,0.21837837837837837,1.2765765765765766
57,33000.0,18600.0,9700.0,371000,146000.0,4700,23,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,74.0,HIGH,0.9368686868686869,0.5636363636363636,0.14242424242424243,0.3686868686868687
56,46000.0,36700.0,0.0,543000,262000.0,14000,8,1,1,RARELY,LOW,WEALTH_CREATION,53.0,MEDIUM,0.9836956521739131,0.7978260869565217,0.30434782608695654,0.4746376811594203
44,93000.0,77900.0,0.0,810000,244000.0,24500,1,3,3,RARELY,LOW,SHORT_TERM_GOAL,65.0,LOW,0.7258064516129032,0.8376344086021505,0.26344086021505375,0.21863799283154123
25,41000.0,17400.0,1700.0,762000,259000.0,21900,10,3,2,LUMP_SUM,HIGH,WEALTH_CREATION,48.0,HIGH,1.548780487804878,0.424390243902439,0.5341463414634147,0.5264227642276422
25,46000.0,30000.0,14800.0,103000,22000.0,1200,10,3,2,RARELY,MEDIUM,EMERGENCY_FUND,57.0,LOW,0.18659420289855072,0.6521739130434783,0.02608695652173913,0.03985507246376811
46,39000.0,25100.0,0.0,401000,57000.0,17700,4,2,2,LUMP_SUM,MEDIUM,WEALTH_CREATION,60.0,MEDIUM,0.8568376068376068,0.6435897435897436,0.45384615384615384,0.12179487179487179
53,131000.0,110500.0,0.0,1026000,253000.0,33900,9,3,5,MONTHLY,LOW,TAX_SAVING,87.0,HIGH,0.6526717557251909,0.8435114503816794,0.2587786259541985,0.16094147582697202
40,115000.0,70200.0,27500.0,1786000,25000.0,17300,7,1,5,QUARTERLY,HIGH,SHORT_TERM_GOAL,58.0,MEDIUM,1.2942028985507246,0.6104347826086957,0.15043478260869564,0.018115942028985508
45,75000.0,46600.0,25100.0,1068000,138000.0,3300,14,2,4,MONTHLY,MEDIUM,TAX_SAVING,74.0,HIGH,1.1866666666666668,0.6213333333333333,0.044,0.15333333333333332
51,22000.0,20200.0,0.0,340000,154000.0,10900,7,2,1,MONTHLY,LOW,TAX_SAVING,57.0,HIGH,1.2878787878787878,0.9181818181818182,0.4954545454545455,0.5833333333333334
56,117000.0,70900.0,45300.0,1496000,212000.0,800,10,1,3,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,54.0,HIGH,1.0655270655270654,0.6059829059829059,0.006837606837606838,0.150997150997151
25,156000.0,115100.0,39500.0,2843000,795000.0,1400,13,1,3,RARELY,HIGH,SHORT_TERM_GOAL,25.0,HIGH,1.5186965811965811,0.7378205128205129,0.008974358974358974,0.42467948717948717
58,43000.0,25200.0,6000.0,233000,85000.0,11800,16,3,2,QUARTERLY,MEDIUM,RETIREMENT,60.0,HIGH,0.45155038759689925,0.586046511627907,0.2744186046511628,0.16472868217054262
42,58000.0,32200.0,17100.0,319000,76000.0,8700,8,2,1,QUARTERLY,HIGH,TAX_SAVING,45.0,MEDIUM,0.4583333333333333,0.5551724137931034,0.15,0.10919540229885058
59,69000.0,36800.0,16000.0,147000,72000.0,16200,1,1,1,LUMP_SUM,MEDIUM,EMERGENCY_FUND,31.0,LOW,0.17753623188405798,0.5333333333333333,0.23478260869565218,0.08695652173913043
26,92000.0,44500.0,14200.0,698000,303000.0,33300,2,2,5,RARELY,MEDIUM,SHORT_TERM_GOAL,53.0,LOW,0.6322463768115942,0.483695652173913,0.36195652173913045,0.27445652173913043
22,67000.0,33600.0,18600.0,496000,58000.0,14800,12,3,4,LUMP_SUM,LOW,WEALTH_CREATION,89.0,HIGH,0.6169154228855721,0.5014925373134328,0.2208955223880597,0.07213930348258707
25,73000.0,55100.0,3400.0,761000,298000.0,14500,19,4,1,MONTHLY,HIGH,WEALTH_CREATION,63.0,HIGH,0.8687214611872146,0.7547945205479452,0.19863013698630136,0.3401826484018265
26,127000.0,98700.0,0.0,1323000,39000.0,37200,20,3,4,MONTHLY,HIGH,RETIREMENT,61.0,HIGH,0.8681102362204725,0.7771653543307087,0.2929133858267717,0.025590551181102362
64,61000.0,42600.0,15300.0,1181000,411000.0,3100,12,1,3,MONTHLY,LOW,EMERGENCY_FUND,60.0,HIGH,1.6133879781420766,0.6983606557377049,0.05081967213114754,0.5614754098360656
29,59000.0,34000.0,19500.0,1159000,608000.0,5500,14,2,3,RARELY,MEDIUM,TAX_SAVING,59.0,HIGH,1.637005649717514,0.576271186440678,0.09322033898305085,0.8587570621468926
36,120000.0,73500.0,36300.0,769000,144000.0,10200,11,4,5,MONTHLY,LOW,SHORT_TERM_GOAL,100.0,HIGH,0.5340277777777778,0.6125,0.085,0.1
59,43000.0,16300.0,22700.0,364000,75000.0,4000,13,1,3,MONTHLY,HIGH,EMERGENCY_FUND,55.0,HIGH,0.7054263565891473,0.37906976744186044,0.09302325581395349,0.14534883720930233
23,55000.0,33200.0,13100.0,909000,257000.0,8700,13,2,3,MONTHLY,HIGH,RETIREMENT,56.0,HIGH,1.3772727272727272,0.6036363636363636,0.15818181818181817,0.3893939393939394
32,77000.0,68700.0,0.0,1315000,311000.0,13200,1,5,1,MONTHLY,HIGH,WEALTH_CREATION,65.0,HIGH,1.423160173160173,0.8922077922077922,0.17142857142857143,0.3365800865800866
38,128000.0,63600.0,23200.0,2000000,432000.0,41200,14,4,5,MONTHLY,MEDIUM,EMERGENCY_FUND,84.0,HIGH,1.3020833333333333,0.496875,0.321875,0.28125
60,49000.0,32800.0,6000.0,1606000,338000.0,10200,3,3,2,RARELY,MEDIUM,SHORT_TERM_GOAL,50.0,HIGH,2.7312925170068025,0.6693877551020408,0.20816326530612245,0.5748299319727891
43,35000.0,21300.0,10300.0,861000,537000.0,3400,5,3,2,LUMP_SUM,MEDIUM,TAX_SAVING,80.0,HIGH,2.05,0.6085714285714285,0.09714285714285714,1.2785714285714285
43,46000.0,35600.0,0.0,1972000,850000.0,14000,21,1,3,RARELY,LOW,WEALTH_CREATION,51.0,HIGH,3.572463768115942,0.7739130434782608,0.30434782608695654,1.539855072463768
32,49000.0,30700.0,15000.0,166000,31000.0,3300,1,4,2,MONTHLY,HIGH,EMERGENCY_FUND,66.0,LOW,0.282312925170068,0.6265306122448979,0.0673469387755102,0.05272108843537415
49,71000.0,62800.0,0.0,1624000,894000.0,32300,11,1,3,MONTHLY,HIGH,RETIREMENT,49.0,HIGH,1.9061032863849765,0.8845070422535212,0.45492957746478874,1.0492957746478873
38,54000.0,33500.0,17900.0,208000,95000.0,2600,12,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,72.0,HIGH,0.32098765432098764,0.6203703703703703,0.04814814814814815,0.14660493827160495
22,68000.0,42000.0,10100.0,149000,65000.0,15900,1,2,3,MONTHLY,HIGH,WEALTH_CREATION,63.0,MEDIUM,0.18259803921568626,0.6176470588235294,0.2338235294117647,0.07965686274509803
44,34000.0,28100.0,0.0,663000,99000.0,11100,10,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,81.0,HIGH,1.625,0.8264705882352941,0.3264705882352941,0.2426470588235294
52,109000.0,86700.0,8800.0,338000,171000.0,13500,15,2,3,MONTHLY,HIGH,WEALTH_CREATION,52.0,HIGH,0.25840978593272174,0.7954128440366972,0.12385321100917432,0.13073394495412843
32,69000.0,52100.0,14300.0,815000,300000.0,2600,7,1,4,MONTHLY,HIGH,WEALTH_CREATION,65.0,HIGH,0.9842995169082126,0.755072463768116,0.03768115942028986,0.36231884057971014
64,58000.0,28000.0,5000.0,268000,38000.0,25000,3,2,3,MONTHLY,LOW,RETIREMENT,70.0,MEDIUM,0.3850574712643678,0.4827586206896552,0.43103448275862066,0.05459770114942529
21,51000.0,38200.0,4200.0,299000,14000.0,8600,14,3,3,LUMP_SUM,HIGH,SHORT_TERM_GOAL,57.0,MEDIUM,0.48856209150326796,0.7490196078431373,0.16862745098039217,0.02287581699346405
33,94000.0,67500.0,8500.0,2628000,317000.0,18000,6,2,4,MONTHLY,MEDIUM,EMERGENCY_FUND,61.0,HIGH,2.3297872340425534,0.7180851063829787,0.19148936170212766,0.28102836879432624
30,42000.0,38300.0,0.0,52000,5000.0,9800,5,2,3,MONTHLY,HIGH,WEALTH_CREATION,68.0,LOW,0.10317460317460317,0.9119047619047619,0.23333333333333334,0.00992063492063492
37,75000.0,50700.0,11900.0,912000,382000.0,12400,16,1,5,RARELY,MEDIUM,WEALTH_CREATION,67.0,HIGH,1.0133333333333334,0.676,0.16533333333333333,0.42444444444444446
21,29000.0,20800.0,0.0,286000,45000.0,8900,1,3,2,MONTHLY,LOW,WEALTH_CREATION,72.0,HIGH,0.8218390804597702,0.7172413793103448,0.30689655172413793,0.12931034482758622
21,106000.0,85800.0,0.0,688000,317000.0,24300,11,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,87.0,HIGH,0.5408805031446541,0.809433962264151,0.22924528301886793,0.24921383647798742
44,94000.0,86400.0,0.0,1370000,548000.0,39300,18,4,4,MONTHLY,LOW,TAX_SAVING,90.0,HIGH,1.2145390070921986,0.9191489361702128,0.41808510638297874,0.4858156028368794
57,71000.0,54500.0,100.0,497000,77000.0,16400,11,2,4,MONTHLY,HIGH,TAX_SAVING,58.0,HIGH,0.5833333333333334,0.7676056338028169,0.23098591549295774,0.0903755868544601
58,46000.0,27900.0,13900.0,827000,172000.0,4200,6,3,2,MONTHLY,HIGH,TAX_SAVING,68.0,HIGH,1.4981884057971016,0.6065217391304348,0.09130434782608696,0.3115942028985507
39,66000.0,47800.0,0.0,401000,168000.0,20100,1,1,3,MONTHLY,MEDIUM,RETIREMENT,54.0,LOW,0.5063131313131313,0.7242424242424242,0.30454545454545456,0.21212121212121213
36,39000.0,33600.0,2500.0,1152000,224000.0,2900,5,4,1,MONTHLY,HIGH,RETIREMENT,63.0,HIGH,2.4615384615384617,0.8615384615384616,0.07435897435897436,0.47863247863247865
51,44000.0,31500.0,1800.0,1690000,115000.0,10700,6,1,2,MONTHLY,HIGH,SHORT_TERM_GOAL,45.0,HIGH,3.2007575757575757,0.7159090909090909,0.2431818181818182,0.2178030303030303
44,98000.0,81300.0,0.0,3417000,353000.0,20500,11,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,62.0,HIGH,2.9056122448979593,0.8295918367346938,0.20918367346938777,0.30017006802721086
45,63000.0,54300.0,5900.0,327000,94000.0,2800,18,3,5,MONTHLY,MEDIUM,TAX_SAVING,91.0,HIGH,0.43253968253968256,0.861904761904762,0.044444444444444446,0.12433862433862433
37,46000.0,24700.0,20300.0,301000,186000.0,1000,9,2,1,LUMP_SUM,LOW,RETIREMENT,55.0,HIGH,0.5452898550724637,0.5369565217391304,0.021739130434782608,0.33695652173913043
64,49000.0,27800.0,19000.0,239000,51000.0,2200,9,2,5,MONTHLY,HIGH,EMERGENCY_FUND,83.0,MEDIUM,0.4064625850340136,0.5673469387755102,0.044897959183673466,0.08673469387755102
25,42000.0,20800.0,14600.0,81000,13000.0,6600,3,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,80.0,HIGH,0.16071428571428573,0.49523809523809526,0.15714285714285714,0.025793650793650792
60,155000.0,70300.0,65900.0,2937000,1091000.0,18800,8,1,1,MONTHLY,HIGH,RETIREMENT,35.0,HIGH,1.5790322580645162,0.4535483870967742,0.12129032258064516,0.5865591397849462
63,91000.0,41200.0,2800.0,1606000,774000.0,47000,18,2,3,LUMP_SUM,LOW,SHORT_TERM_GOAL,71.0,HIGH,1.4706959706959708,0.45274725274725275,0.5164835164835165,0.7087912087912088
51,147000.0,84800.0,37800.0,1400000,367000.0,24400,14,3,1,RARELY,LOW,WEALTH_CREATION,60.0,HIGH,0.7936507936507936,0.5768707482993197,0.16598639455782313,0.20804988662131518
50,30000.0,24700.0,0.0,1021000,116000.0,15300,19,4,5,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,94.0,HIGH,2.8361111111111112,0.8233333333333334,0.51,0.32222222222222224
21,49000.0,32500.0,0.0,1483000,128000.0,19200,5,2,2,RARELY,MEDIUM,EMERGENCY_FUND,53.0,MEDIUM,2.522108843537415,0.6632653061224489,0.39183673469387753,0.21768707482993196
56,36000.0,31800.0,0.0,178000,4000.0,5700,10,4,4,MONTHLY,LOW,EMERGENCY_FUND,83.0,HIGH,0.41203703703703703,0.8833333333333333,0.15833333333333333,0.009259259259259259
37,76000.0,43000.0,15800.0,1120000,147000.0,17200,6,4,3,LUMP_SUM,LOW,EMERGENCY_FUND,91.0,HIGH,1.2280701754385965,0.5657894736842105,0.22631578947368422,0.1611842105263158
25,142000.0,98100.0,29600.0,2422000,1339000.0,14300,5,4,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,90.0,HIGH,1.4213615023474178,0.6908450704225352,0.10070422535211268,0.7857981220657277
43,57000.0,28100.0,9200.0,1270000,198000.0,19700,2,3,3,MONTHLY,HIGH,SHORT_TERM_GOAL,62.0,HIGH,1.8567251461988303,0.49298245614035086,0.3456140350877193,0.2894736842105263
28,59000.0,48300.0,8700.0,969000,144000.0,2000,8,1,2,RARELY,MEDIUM,WEALTH_CREATION,41.0,HIGH,1.36864406779661,0.8186440677966101,0.03389830508474576,0.2033898305084746
46,84000.0,58300.0,0.0,1142000,556000.0,35200,6,4,5,LUMP_SUM,MEDIUM,TAX_SAVING,100.0,HIGH,1.132936507936508,0.694047619047619,0.41904761904761906,0.5515873015873016
44,94000.0,68100.0,300.0,757000,269000.0,25600,7,1,3,RARELY,HIGH,TAX_SAVING,46.0,LOW,0.6710992907801419,0.7244680851063829,0.2723404255319149,0.23847517730496454
58,67000.0,35100.0,28400.0,448000,168000.0,3500,4,4,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,74.0,HIGH,0.5572139303482587,0.5238805970149254,0.05223880597014925,0.208955223880597
