age,monthly_income,monthly_expenses,monthly_surplus,savings,existing_investments,monthly_emi,investment_horizon,investment_experience,reaction_to_market_loss,investment_frequency,liquidity_preference,investment_goal,risk_questionnaire_score,risk_profile
63,37000.0,26800.0,0.0,398000,13000.0,10800,12,3,3,MONTHLY,LOW,EMERGENCY_FUND,54.0,MEDIUM
26,28000.0,13000.0,12600.0,90000,6000.0,2400,12,2,4,MONTHLY,HIGH,SHORT_TERM_GOAL,69.0,MEDIUM
60,50000.0,31300.0,13900.0,450000,315000.0,4800,13,2,1,QUARTERLY,HIGH,RETIREMENT,40.0,HIGH
55,43000.0,25400.0,11100.0,279000,30000.0,6500,1,5,1,QUARTERLY,MEDIUM,WEALTH_CREATION,76.0,HIGH
40,84000.0,44300.0,24200.0,655000,358000.0,15500,17,3,1,QUARTERLY,MEDIUM,WEALTH_CREATION,57.0,HIGH
27,51000.0,30700.0,16600.0,1726000,632000.0,3700,2,5,2,MONTHLY,MEDIUM,WEALTH_CREATION,87.0,HIGH
30,108000.0,86400.0,19400.0,3672000,1151000.0,2200,3,1,4,QUARTERLY,HIGH,WEALTH_CREATION,61.0,HIGH
44,117000.0,78200.0,7300.0,1573000,990000.0,31500,11,3,1,LUMP_SUM,HIGH,RETIREMENT,67.0,HIGH
28,20000.0,9700.0,7500.0,219000,109000.0,2800,7,2,5,MONTHLY,MEDIUM,TAX_SAVING,77.0,HIGH
33,64000.0,43200.0,14500.0,827000,162000.0,6300,16,2,3,MONTHLY,LOW,RETIREMENT,62.0,HIGH
21,50000.0,25800.0,21500.0,247000,10000.0,2700,4,1,5,QUARTERLY,MEDIUM,WEALTH_CREATION,68.0,HIGH
46,68000.0,50400.0,12200.0,1690000,313000.0,5400,14,2,2,MONTHLY,LOW,TAX_SAVING,74.0,HIGH
21,49000.0,34000.0,6200.0,960000,334000.0,8800,6,4,1,MONTHLY,LOW,TAX_SAVING,89.0,HIGH
52,279000.0,200600.0,57700.0,3503000,511000.0,20700,18,2,3,RARELY,HIGH,SHORT_TERM_GOAL,37.0,MEDIUM
62,78000.0,44900.0,9100.0,1658000,381000.0,24000,15,2,2,LUMP_SUM,MEDIUM,EMERGENCY_FUND,79.0,HIGH
28,93000.0,60200.0,7100.0,367000,62000.0,25700,15,1,5,MONTHLY,MEDIUM,WEALTH_CREATION,75.0,HIGH
48,195000.0,94500.0,20200.0,2934000,990000.0,80300,15,3,1,QUARTERLY,HIGH,WEALTH_CREATION,51.0,HIGH
24,43000.0,30300.0,6800.0,406000,77000.0,5900,9,3,3,MONTHLY,MEDIUM,TAX_SAVING,68.0,HIGH
25,46000.0,21500.0,23600.0,1087000,397000.0,900,10,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,57.0,HIGH
55,74000.0,52700.0,6400.0,1241000,372000.0,14900,12,2,2,MONTHLY,LOW,RETIREMENT,65.0,HIGH
43,147000.0,56900.0,54300.0,2055000,525000.0,35800,14,5,3,RARELY,HIGH,TAX_SAVING,74.0,HIGH
45,117000.0,75600.0,26800.0,1300000,571000.0,14600,7,4,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,66.0,HIGH
23,51000.0,32700.0,10600.0,322000,86000.0,7700,7,1,5,MONTHLY,LOW,EMERGENCY_FUND,86.0,MEDIUM
64,35000.0,18600.0,6000.0,954000,20000.0,10400,8,2,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,48.0,HIGH
29,57000.0,30400.0,18800.0,306000,173000.0,7800,12,1,2,RARELY,MEDIUM,TAX_SAVING,32.0,HIGH
61,161000.0,95900.0,17500.0,2075000,244000.0,47600,10,1,4,RARELY,LOW,RETIREMENT,69.0,HIGH
59,61000.0,17500.0,27900.0,158000,55000.0,15600,6,1,4,MONTHLY,HIGH,TAX_SAVING,51.0,HIGH
47,62000.0,43700.0,800.0,744000,154000.0,17500,3,3,1,MONTHLY,HIGH,EMERGENCY_FUND,43.0,LOW
38,46000.0,33400.0,3300.0,561000,286000.0,9300,18,2,4,MONTHLY,LOW,WEALTH_CREATION,64.0,HIGH
50,20000.0,9200.0,0.0,252000,15000.0,11000,18,1,3,MONTHLY,HIGH,TAX_SAVING,54.0,MEDIUM
42,35000.0,20100.0,12600.0,230000,48000.0,2300,3,3,3,LUMP_SUM,HIGH,WEALTH_CREATION,62.0,HIGH
58,46000.0,27400.0,12400.0,287000,53000.0,6200,5,2,1,RARELY,MEDIUM,SHORT_TERM_GOAL,33.0,MEDIUM
34,84000.0,34200.0,35800.0,1626000,576000.0,14000,9,3,1,QUARTERLY,MEDIUM,EMERGENCY_FUND,54.0,HIGH
45,91000.0,59200.0,2600.0,612000,112000.0,29200,23,1,3,RARELY,HIGH,RETIREMENT,27.0,LOW
37,58000.0,43400.0,3500.0,1466000,369000.0,11100,9,4,2,MONTHLY,MEDIUM,WEALTH_CREATION,76.0,HIGH
46,28000.0,17600.0,0.0,390000,136000.0,12600,3,2,1,MONTHLY,MEDIUM,RETIREMENT,43.0,MEDIUM
45,56000.0,37400.0,7900.0,482000,223000.0,10700,4,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,68.0,HIGH
36,23000.0,15800.0,6800.0,230000,19000.0,400,7,2,4,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,70.0,MEDIUM
21,81000.0,47400.0,27800.0,1171000,40000.0,5800,21,1,3,RARELY,LOW,RETIREMENT,51.0,HIGH
45,20000.0,11800.0,2200.0,601000,249000.0,6000,3,1,4,QUARTERLY,MEDIUM,EMERGENCY_FUND,62.0,HIGH
44,43000.0,26900.0,7600.0,555000,250000.0,8500,4,1,3,LUMP_SUM,LOW,SHORT_TERM_GOAL,52.0,HIGH
46,61000.0,36100.0,22300.0,616000,65000.0,2600,7,1,4,MONTHLY,HIGH,TAX_SAVING,61.0,HIGH
43,110000.0,61900.0,14600.0,2138000,1132000.0,33500,13,4,3,QUARTERLY,MEDIUM,WEALTH_CREATION,97.0,HIGH
28,60000.0,32300.0,7200.0,1483000,70000.0,20500,1,1,5,MONTHLY,HIGH,SHORT_TERM_GOAL,52.0,HIGH
65,67000.0,51100.0,0.0,2763000,816000.0,25300,22,1,3,RARELY,MEDIUM,TAX_SAVING,56.0,HIGH
28,38000.0,28500.0,0.0,1011000,212000.0,10400,16,1,5,MONTHLY,LOW,WEALTH_CREATION,90.0,HIGH
33,69000.0,43600.0,19900.0,1371000,632000.0,5500,9,1,4,MONTHLY,LOW,WEALTH_CREATION,56.0,HIGH
43,37000.0,25500.0,1400.0,156000,29000.0,10100,14,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,58.0,HIGH
57,40000.0,31600.0,6700.0,216000,29000.0,1700,4,4,3,MONTHLY,MEDIUM,RETIREMENT,84.0,HIGH
62,54000.0,34900.0,18500.0,1136000,47000.0,600,4,2,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,58.0,HIGH
55,115000.0,60600.0,19100.0,1716000,1335000.0,35300,10,2,4,RARELY,LOW,WEALTH_CREATION,73.0,HIGH
64,58000.0,32900.0,17700.0,853000,64000.0,7400,18,1,2,RARELY,MEDIUM,WEALTH_CREATION,52.0,HIGH
39,57000.0,30100.0,15500.0,73000,10000.0,11400,11,5,3,MONTHLY,MEDIUM,RETIREMENT,83.0,HIGH
53,35000.0,22200.0,2800.0,397000,66000.0,10000,7,3,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,53.0,MEDIUM
21,121000.0,97000.0,21900.0,1589000,949000.0,2100,12,2,2,RARELY,LOW,WEALTH_CREATION,55.0,HIGH
59,35000.0,30400.0,2400.0,557000,366000.0,2200,20,5,4,MONTHLY,HIGH,WEALTH_CREATION,93.0,HIGH
28,70000.0,31600.0,29800.0,871000,224000.0,8600,7,2,1,MONTHLY,MEDIUM,RETIREMENT,62.0,HIGH
53,130000.0,50000.0,70900.0,1903000,840000.0,9100,14,3,1,MONTHLY,MEDIUM,EMERGENCY_FUND,59.0,HIGH
33,63000.0,44500.0,16100.0,1001000,169000.0,2400,3,3,3,MONTHLY,MEDIUM,RETIREMENT,93.0,HIGH
60,124000.0,67800.0,0.0,1348000,401000.0,68200,1,2,4,MONTHLY,HIGH,WEALTH_CREATION,73.0,MEDIUM
37,102000.0,67100.0,0.0,1306000,112000.0,56100,1,2,3,RARELY,LOW,EMERGENCY_FUND,57.0,LOW
62,193000.0,148000.0,0.0,3432000,1791000.0,48900,5,1,5,RARELY,HIGH,WEALTH_CREATION,51.0,HIGH
54,120000.0,99800.0,7300.0,930000,210000.0,12900,2,1,2,LUMP_SUM,HIGH,TAX_SAVING,35.0,LOW
22,46000.0,28900.0,13800.0,645000,100000.0,3300,20,3,3,MONTHLY,HIGH,WEALTH_CREATION,55.0,HIGH
63,138000.0,108100.0,15000.0,831000,202000.0,14900,5,4,1,QUARTERLY,HIGH,RETIREMENT,65.0,MEDIUM
36,38000.0,26800.0,9200.0,242000,17000.0,2000,1,1,2,LUMP_SUM,LOW,WEALTH_CREATION,70.0,HIGH
49,83000.0,44500.0,13800.0,2397000,971000.0,24700,6,1,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,46.0,HIGH
36,92000.0,57600.0,4400.0,686000,88000.0,30000,10,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,76.0,HIGH
48,128000.0,87900.0,1900.0,961000,483000.0,38200,3,4,3,MONTHLY,HIGH,RETIREMENT,76.0,HIGH
28,62000.0,40500.0,19700.0,273000,72000.0,1800,7,2,4,MONTHLY,HIGH,EMERGENCY_FUND,71.0,MEDIUM
33,80000.0,49300.0,12200.0,648000,93000.0,18500,3,1,2,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,57.0,LOW
24,60000.0,40000.0,13600.0,295000,213000.0,6400,1,1,2,LUMP_SUM,HIGH,RETIREMENT,30.0,LOW
56,35000.0,22000.0,9900.0,925000,243000.0,3100,14,1,2,QUARTERLY,LOW,SHORT_TERM_GOAL,77.0,HIGH
64,31000.0,16800.0,4900.0,668000,25000.0,9300,7,1,1,MONTHLY,LOW,WEALTH_CREATION,50.0,HIGH
55,61000.0,41500.0,1900.0,1985000,408000.0,17600,9,1,4,MONTHLY,LOW,TAX_SAVING,71.0,HIGH
46,123000.0,36800.0,32200.0,147000,46000.0,54000,18,2,5,MONTHLY,MEDIUM,SHORT_TERM_GOAL,94.0,MEDIUM
60,51000.0,46900.0,0.0,217000,84000.0,8400,19,1,2,RARELY,MEDIUM,WEALTH_CREATION,61.0,MEDIUM
54,44000.0,38700.0,0.0,222000,128000.0,12100,19,4,3,QUARTERLY,LOW,TAX_SAVING,89.0,HIGH
33,31000.0,13800.0,9600.0,234000,65000.0,7600,6,2,3,QUARTERLY,HIGH,WEALTH_CREATION,59.0,MEDIUM
45,40000.0,28900.0,0.0,535000,131000.0,19300,10,4,5,QUARTERLY,MEDIUM,WEALTH_CREATION,84.0,HIGH
54,34000.0,26700.0,6900.0,645000,249000.0,400,3,1,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,49.0,HIGH
64,39000.0,15900.0,17000.0,223000,168000.0,6100,3,1,3,QUARTERLY,LOW,RETIREMENT,68.0,HIGH
55,101000.0,68700.0,18400.0,1059000,85000.0,13900,4,2,3,RARELY,HIGH,RETIREMENT,69.0,MEDIUM
21,66000.0,51600.0,5100.0,172000,33000.0,9300,12,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,59.0,MEDIUM
32,126000.0,35900.0,50500.0,3068000,766000.0,39600,9,5,3,MONTHLY,MEDIUM,EMERGENCY_FUND,86.0,HIGH
30,23000.0,19500.0,1200.0,343000,92000.0,2300,7,4,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,70.0,HIGH
34,45000.0,33200.0,9600.0,403000,183000.0,2200,18,4,4,QUARTERLY,MEDIUM,WEALTH_CREATION,83.0,HIGH
38,75000.0,53900.0,15600.0,986000,70000.0,5500,16,5,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,100.0,HIGH
56,60000.0,36300.0,16100.0,712000,314000.0,7600,21,4,1,MONTHLY,LOW,EMERGENCY_FUND,73.0,HIGH
36,74000.0,39000.0,3100.0,844000,282000.0,31900,15,4,4,MONTHLY,HIGH,TAX_SAVING,72.0,HIGH
65,81000.0,53200.0,5100.0,667000,55000.0,22700,13,5,4,MONTHLY,LOW,SHORT_TERM_GOAL,100.0,HIGH
65,37000.0,31000.0,2100.0,648000,174000.0,3900,4,2,5,MONTHLY,HIGH,RETIREMENT,81.0,HIGH
43,49000.0,23600.0,9000.0,93000,13000.0,16400,20,3,4,MONTHLY,MEDIUM,EMERGENCY_FUND,68.0,HIGH
32,70000.0,64400.0,0.0,544000,256000.0,27300,21,1,5,RARELY,MEDIUM,TAX_SAVING,54.0,HIGH
65,41000.0,22800.0,15600.0,208000,34000.0,2600,3,2,2,LUMP_SUM,LOW,WEALTH_CREATION,63.0,HIGH
37,118000.0,82300.0,21700.0,719000,255000.0,14000,1,1,3,MONTHLY,LOW,WEALTH_CREATION,62.0,MEDIUM
21,30000.0,27600.0,0.0,1140000,464000.0,3400,6,1,2,QUARTERLY,MEDIUM,EMERGENCY_FUND,38.0,HIGH
21,48000.0,11100.0,19400.0,1048000,250000.0,17500,7,3,5,LUMP_SUM,HIGH,EMERGENCY_FUND,85.0,HIGH
47,88000.0,61600.0,23000.0,315000,105000.0,3400,2,1,2,LUMP_SUM,MEDIUM,WEALTH_CREATION,58.0,MEDIUM
60,74000.0,52900.0,11900.0,263000,41000.0,9200,4,4,3,MONTHLY,LOW,WEALTH_CREATION,90.0,HIGH
31,77000.0,42800.0,20000.0,683000,131000.0,14200,6,2,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,49.0,HIGH
34,37000.0,31100.0,3900.0,1846000,361000.0,2000,2,3,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,44.0,HIGH
45,117000.0,94800.0,0.0,1246000,808000.0,28800,15,5,3,QUARTERLY,MEDIUM,RETIREMENT,67.0,HIGH
47,65000.0,38000.0,18200.0,343000,97000.0,8800,9,1,3,LUMP_SUM,LOW,SHORT_TERM_GOAL,64.0,HIGH
51,41000.0,37700.0,0.0,1228000,320000.0,12700,10,4,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,86.0,HIGH
62,72000.0,49700.0,10900.0,1785000,75000.0,11400,7,1,1,QUARTERLY,HIGH,WEALTH_CREATION,35.0,HIGH
61,86000.0,51100.0,4600.0,293000,76000.0,30300,20,2,3,QUARTERLY,LOW,WEALTH_CREATION,83.0,HIGH
23,20000.0,6400.0,12000.0,146000,24000.0,1600,14,1,4,MONTHLY,LOW,SHORT_TERM_GOAL,91.0,HIGH
62,92000.0,69200.0,7200.0,214000,27000.0,15600,17,1,2,QUARTERLY,LOW,WEALTH_CREATION,51.0,HIGH
23,29000.0,20400.0,7100.0,42000,1000.0,1500,9,2,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,44.0,MEDIUM
60,65000.0,47900.0,13400.0,309000,109000.0,3700,15,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,67.0,HIGH
52,70000.0,34700.0,20000.0,290000,72000.0,15300,10,2,3,QUARTERLY,MEDIUM,WEALTH_CREATION,66.0,HIGH
28,88000.0,52400.0,10900.0,380000,120000.0,24700,5,2,2,MONTHLY,LOW,SHORT_TERM_GOAL,67.0,MEDIUM
47,41000.0,27200.0,2000.0,823000,180000.0,11800,6,1,2,MONTHLY,HIGH,WEALTH_CREATION,32.0,HIGH
53,69000.0,54300.0,8200.0,444000,66000.0,6500,21,2,1,MONTHLY,HIGH,WEALTH_CREATION,28.0,MEDIUM
50,212000.0,135500.0,25300.0,2229000,453000.0,51200,14,4,3,RARELY,HIGH,WEALTH_CREATION,70.0,HIGH
55,82000.0,40100.0,100.0,261000,16000.0,41800,9,1,1,MONTHLY,MEDIUM,WEALTH_CREATION,38.0,LOW
40,89000.0,54500.0,25300.0,712000,319000.0,9200,5,5,4,MONTHLY,MEDIUM,WEALTH_CREATION,93.0,HIGH
35,73000.0,39800.0,21800.0,1336000,122000.0,11400,6,5,3,MONTHLY,LOW,TAX_SAVING,86.0,HIGH
21,119000.0,98500.0,2100.0,2858000,737000.0,18400,3,2,2,RARELY,HIGH,RETIREMENT,47.0,HIGH
38,130000.0,55700.0,54300.0,947000,72000.0,20000,5,1,2,MONTHLY,MEDIUM,EMERGENCY_FUND,55.0,LOW
44,98000.0,64700.0,5500.0,692000,186000.0,27800,6,2,2,RARELY,MEDIUM,WEALTH_CREATION,50.0,LOW
57,140000.0,95700.0,800.0,1614000,792000.0,43500,11,1,2,MONTHLY,MEDIUM,RETIREMENT,47.0,MEDIUM
48,145000.0,96300.0,35700.0,696000,46000.0,13000,5,2,4,LUMP_SUM,MEDIUM,EMERGENCY_FUND,59.0,LOW
46,45000.0,18500.0,24900.0,115000,64000.0,1600,3,2,5,MONTHLY,HIGH,RETIREMENT,75.0,HIGH
62,100000.0,49200.0,40000.0,818000,131000.0,10800,12,1,5,MONTHLY,MEDIUM,SHORT_TERM_GOAL,71.0,HIGH
35,20000.0,11800.0,5000.0,71000,3000.0,3200,14,2,4,MONTHLY,LOW,WEALTH_CREATION,87.0,HIGH
23,36000.0,23900.0,0.0,208000,73000.0,13100,14,2,5,LUMP_SUM,LOW,RETIREMENT,81.0,HIGH
32,84000.0,24800.0,55200.0,397000,159000.0,4000,14,2,4,RARELY,MEDIUM,WEALTH_CREATION,89.0,HIGH
36,83000.0,47300.0,28700.0,948000,121000.0,7000,2,5,1,MONTHLY,LOW,RETIREMENT,96.0,HIGH
36,32000.0,16900.0,300.0,1373000,456000.0,14800,16,3,5,MONTHLY,LOW,WEALTH_CREATION,92.0,HIGH
46,74000.0,44600.0,21800.0,990000,636000.0,7600,6,4,1,MONTHLY,LOW,TAX_SAVING,77.0,HIGH
33,35000.0,13300.0,10300.0,344000,119000.0,11400,21,4,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,62.0,HIGH
63,31000.0,23300.0,0.0,1023000,403000.0,14300,5,2,3,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,52.0,HIGH
24,142000.0,86900.0,12700.0,920000,41000.0,42400,16,2,3,MONTHLY,HIGH,EMERGENCY_FUND,61.0,LOW
23,87000.0,72800.0,0.0,1224000,368000.0,20800,3,4,1,MONTHLY,MEDIUM,WEALTH_CREATION,65.0,HIGH
53,134000.0,98000.0,21300.0,3774000,144000.0,14700,6,3,1,RARELY,HIGH,RETIREMENT,40.0,HIGH
40,88000.0,17600.0,63400.0,72000,27000.0,7000,8,2,4,LUMP_SUM,LOW,WEALTH_CREATION,66.0,HIGH
36,87000.0,54200.0,21700.0,415000,69000.0,11100,13,1,1,RARELY,MEDIUM,WEALTH_CREATION,29.0,MEDIUM
64,84000.0,42200.0,34600.0,512000,41000.0,7200,10,2,4,QUARTERLY,LOW,WEALTH_CREATION,91.0,HIGH
57,39000.0,17500.0,13900.0,1102000,763000.0,7600,25,1,4,MONTHLY,LOW,TAX_SAVING,73.0,HIGH
36,174000.0,123400.0,13800.0,1453000,45000.0,36800,4,2,5,MONTHLY,LOW,EMERGENCY_FUND,99.0,HIGH
65,44000.0,34400.0,3100.0,1114000,370000.0,6500,7,3,2,LUMP_SUM,MEDIUM,EMERGENCY_FUND,64.0,HIGH
35,106000.0,63800.0,11300.0,315000,183000.0,30900,20,1,5,MONTHLY,HIGH,WEALTH_CREATION,69.0,HIGH
44,46000.0,24300.0,13300.0,279000,133000.0,8400,19,1,4,MONTHLY,LOW,EMERGENCY_FUND,69.0,HIGH
44,83000.0,54900.0,22300.0,654000,110000.0,5800,4,3,1,RARELY,MEDIUM,WEALTH_CREATION,40.0,MEDIUM
53,49000.0,29600.0,0.0,764000,91000.0,20700,8,5,1,QUARTERLY,MEDIUM,WEALTH_CREATION,73.0,HIGH
59,120000.0,80500.0,14600.0,1163000,760000.0,24900,3,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,82.0,HIGH
46,121000.0,57600.0,36200.0,475000,63000.0,27200,11,2,1,MONTHLY,LOW,WEALTH_CREATION,57.0,HIGH
42,79000.0,56100.0,9000.0,752000,170000.0,13900,14,1,5,MONTHLY,LOW,WEALTH_CREATION,78.0,HIGH
27,20000.0,13000.0,900.0,314000,168000.0,6100,3,4,3,QUARTERLY,LOW,WEALTH_CREATION,77.0,HIGH
38,83000.0,39800.0,42700.0,1312000,108000.0,500,3,1,4,QUARTERLY,MEDIUM,EMERGENCY_FUND,78.0,HIGH
48,105000.0,58800.0,29100.0,671000,95000.0,17100,10,1,4,RARELY,HIGH,SHORT_TERM_GOAL,35.0,MEDIUM
27,42000.0,34100.0,600.0,181000,88000.0,7300,6,1,3,MONTHLY,LOW,RETIREMENT,42.0,HIGH
53,49000.0,38100.0,0.0,1105000,256000.0,19500,10,1,3,RARELY,HIGH,SHORT_TERM_GOAL,36.0,LOW
25,59000.0,37500.0,8200.0,1406000,518000.0,13300,2,1,5,MONTHLY,HIGH,WEALTH_CREATION,70.0,HIGH
22,55000.0,33800.0,8900.0,530000,54000.0,12300,12,4,1,MONTHLY,MEDIUM,WEALTH_CREATION,83.0,HIGH
35,62000.0,46400.0,1000.0,1082000,337000.0,14600,15,2,5,QUARTERLY,LOW,WEALTH_CREATION,94.0,HIGH
21,43000.0,39500.0,1800.0,1634000,480000.0,1700,16,4,3,QUARTERLY,MEDIUM,EMERGENCY_FUND,84.0,HIGH
64,67000.0,32100.0,23100.0,450000,235000.0,11800,8,1,3,MONTHLY,HIGH,WEALTH_CREATION,50.0,HIGH
35,39000.0,19500.0,8800.0,392000,134000.0,10700,7,3,3,QUARTERLY,HIGH,WEALTH_CREATION,69.0,HIGH
30,27000.0,12000.0,13900.0,154000,51000.0,1100,20,2,4,RARELY,MEDIUM,RETIREMENT,64.0,HIGH
35,189000.0,119500.0,0.0,10972000,1737000.0,69700,7,4,1,QUARTERLY,MEDIUM,EMERGENCY_FUND,57.0,HIGH
44,44000.0,40400.0,0.0,1262000,200000.0,8600,2,3,2,MONTHLY,MEDIUM,TAX_SAVING,72.0,HIGH
48,20000.0,17400.0,0.0,587000,65000.0,8700,4,2,3,MONTHLY,HIGH,WEALTH_CREATION,69.0,HIGH
51,70000.0,58800.0,3400.0,1188000,286000.0,7800,5,2,3,MONTHLY,HIGH,RETIREMENT,52.0,HIGH
28,51000.0,13400.0,32500.0,236000,120000.0,5100,17,1,2,QUARTERLY,MEDIUM,WEALTH_CREATION,45.0,HIGH
42,71000.0,58600.0,0.0,1390000,113000.0,18000,12,1,1,QUARTERLY,MEDIUM,RETIREMENT,33.0,HIGH
40,86000.0,34900.0,47200.0,148000,63000.0,3900,19,3,4,QUARTERLY,HIGH,EMERGENCY_FUND,79.0,HIGH
55,40000.0,17700.0,12500.0,286000,178000.0,9800,2,1,2,MONTHLY,HIGH,EMERGENCY_FUND,32.0,LOW
38,72000.0,39300.0,27100.0,307000,66000.0,5600,14,1,5,QUARTERLY,MEDIUM,TAX_SAVING,64.0,HIGH
47,97000.0,67200.0,20400.0,791000,219000.0,9400,11,1,5,MONTHLY,MEDIUM,TAX_SAVING,68.0,HIGH
34,225000.0,194900.0,11200.0,4445000,750000.0,18900,2,4,4,MONTHLY,MEDIUM,RETIREMENT,100.0,HIGH
44,26000.0,13400.0,7000.0,315000,87000.0,5600,1,5,4,LUMP_SUM,HIGH,WEALTH_CREATION,90.0,HIGH
34,42000.0,34100.0,4100.0,437000,75000.0,3800,15,1,2,QUARTERLY,HIGH,SHORT_TERM_GOAL,26.0,MEDIUM
56,96000.0,51800.0,14700.0,711000,169000.0,29500,1,2,2,MONTHLY,MEDIUM,WEALTH_CREATION,50.0,MEDIUM
48,84000.0,21000.0,32700.0,1188000,229000.0,30300,7,5,4,MONTHLY,LOW,RETIREMENT,100.0,HIGH
23,70000.0,26400.0,29800.0,399000,171000.0,13800,14,2,2,MONTHLY,HIGH,EMERGENCY_FUND,49.0,HIGH
29,43000.0,21900.0,13200.0,196000,43000.0,7900,8,1,3,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,62.0,LOW
49,71000.0,41100.0,16800.0,307000,31000.0,13100,5,2,2,MONTHLY,MEDIUM,TAX_SAVING,56.0,MEDIUM
40,44000.0,28700.0,8000.0,457000,75000.0,7300,8,1,1,LUMP_SUM,HIGH,WEALTH_CREATION,39.0,LOW
33,45000.0,26400.0,700.0,1558000,159000.0,17900,8,1,2,MONTHLY,LOW,EMERGENCY_FUND,59.0,HIGH
23,20000.0,12600.0,5600.0,476000,62000.0,1800,3,2,3,QUARTERLY,MEDIUM,EMERGENCY_FUND,67.0,HIGH
57,51000.0,10900.0,37200.0,96000,42000.0,2900,1,1,5,RARELY,HIGH,RETIREMENT,48.0,HIGH
24,100000.0,75000.0,12500.0,499000,3000.0,12500,1,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,54.0,MEDIUM
49,232000.0,213400.0,0.0,4507000,1594000.0,127600,17,1,3,RARELY,LOW,SHORT_TERM_GOAL,54.0,HIGH
33,73000.0,24000.0,42300.0,478000,43000.0,6700,7,5,1,LUMP_SUM,LOW,RETIREMENT,91.0,HIGH
47,20000.0,12300.0,4200.0,506000,245000.0,3500,2,2,4,MONTHLY,MEDIUM,WEALTH_CREATION,74.0,HIGH
58,47000.0,33100.0,0.0,1254000,276000.0,25800,7,3,1,MONTHLY,HIGH,WEALTH_CREATION,45.0,HIGH
54,29000.0,21700.0,6500.0,569000,266000.0,800,1,2,2,QUARTERLY,MEDIUM,WEALTH_CREATION,65.0,HIGH
29,183000.0,56200.0,99800.0,549000,373000.0,27000,5,2,3,MONTHLY,LOW,SHORT_TERM_GOAL,78.0,MEDIUM
24,56000.0,23300.0,30400.0,447000,126000.0,2300,12,4,2,LUMP_SUM,MEDIUM,RETIREMENT,71.0,HIGH
50,68000.0,23700.0,27300.0,416000,170000.0,17000,12,1,3,MONTHLY,MEDIUM,WEALTH_CREATION,61.0,HIGH
23,118000.0,94900.0,9900.0,972000,481000.0,13200,11,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,68.0,HIGH
53,94000.0,32800.0,52300.0,1329000,152000.0,8900,16,1,3,RARELY,LOW,RETIREMENT,54.0,HIGH
61,33000.0,28400.0,0.0,445000,189000.0,9100,16,3,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,68.0,HIGH
35,82000.0,59900.0,10100.0,2494000,230000.0,12000,7,2,3,MONTHLY,MEDIUM,TAX_SAVING,69.0,HIGH
43,82000.0,28000.0,19200.0,1578000,188000.0,34800,7,3,1,RARELY,MEDIUM,TAX_SAVING,41.0,MEDIUM
48,126000.0,75400.0,0.0,1300000,659000.0,65700,1,2,5,MONTHLY,MEDIUM,TAX_SAVING,88.0,MEDIUM
37,72000.0,59000.0,10500.0,2165000,838000.0,2500,1,5,2,QUARTERLY,LOW,WEALTH_CREATION,77.0,HIGH
47,144000.0,119700.0,0.0,1820000,713000.0,34000,14,4,3,MONTHLY,LOW,WEALTH_CREATION,78.0,HIGH
53,87000.0,50500.0,31400.0,863000,193000.0,5100,6,1,1,MONTHLY,LOW,RETIREMENT,58.0,HIGH
48,57000.0,52400.0,2600.0,285000,129000.0,2000,3,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,46.0,LOW
61,110000.0,67000.0,19800.0,280000,50000.0,23200,15,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,49.0,MEDIUM
56,46000.0,35600.0,9200.0,710000,69000.0,1200,1,2,4,QUARTERLY,HIGH,RETIREMENT,62.0,HIGH
22,39000.0,10900.0,25700.0,410000,152000.0,2400,3,2,5,MONTHLY,MEDIUM,EMERGENCY_FUND,91.0,HIGH
57,68000.0,33400.0,14600.0,1542000,408000.0,20000,18,1,5,LUMP_SUM,MEDIUM,RETIREMENT,83.0,HIGH
