age,monthly_income,monthly_expenses,monthly_surplus,savings,existing_investments,monthly_emi,investment_horizon,investment_experience,reaction_to_market_loss,investment_frequency,liquidity_preference,investment_goal,risk_questionnaire_score,risk_profile
24,191000,143800,4400,2763000,1107000,42800,3,3,5,LUMP_SUM,MEDIUM,EMERGENCY_FUND,70,HIGH
33,79000,65700,10000,1581000,349000,3300,6,1,2,RARELY,LOW,EMERGENCY_FUND,55,HIGH
45,68000,40300,17800,861000,262000,9900,1,1,3,MONTHLY,MEDIUM,TAX_SAVING,62,MEDIUM
24,241000,143200,51100,3792000,1185000,46700,4,2,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,78,HIGH
48,127000,59300,56500,651000,102000,11200,13,3,4,RARELY,HIGH,SHORT_TERM_GOAL,46,MEDIUM
34,59000,22000,12700,1954000,31000,24300,5,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,89,HIGH
26,178000,129400,0,3636000,639000,52800,5,2,4,QUARTERLY,MEDIUM,WEALTH_CREATION,60,HIGH
61,22000,16600,4400,73000,16000,1000,4,4,3,QUARTERLY,MEDIUM,EMERGENCY_FUND,75,MEDIUM
27,69000,55300,300,1703000,1089000,13400,11,1,1,RARELY,MEDIUM,RETIREMENT,32,HIGH
27,37000,26600,6000,173000,78000,4400,1,2,4,LUMP_SUM,MEDIUM,WEALTH_CREATION,47,MEDIUM
59,37000,21000,11400,279000,9000,4600,9,1,3,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,58,HIGH
29,59000,41100,8300,1681000,702000,9600,5,3,3,MONTHLY,HIGH,WEALTH_CREATION,87,HIGH
23,72000,31100,32800,52000,13000,8100,2,2,1,QUARTERLY,MEDIUM,WEALTH_CREATION,40,MEDIUM
58,50000,37000,11900,460000,95000,1100,6,1,2,QUARTERLY,LOW,WEALTH_CREATION,46,HIGH
37,33000,21200,5000,434000,65000,6800,10,1,3,LUMP_SUM,MEDIUM,EMERGENCY_FUND,43,MEDIUM
63,122000,60000,31700,805000,221000,30300,11,1,4,LUMP_SUM,LOW,RETIREMENT,63,HIGH
25,189000,144000,0,2990000,1769000,53600,9,5,4,MONTHLY,MEDIUM,EMERGENCY_FUND,100,HIGH
43,55000,23300,27000,686000,26000,4700,10,5,2,MONTHLY,MEDIUM,RETIREMENT,98,HIGH
56,140000,99100,4800,6946000,2686000,36100,4,3,1,MONTHLY,HIGH,WEALTH_CREATION,48,HIGH
28,25000,9000,13000,104000,0,3000,16,2,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,59,HIGH
36,42000,37900,0,354000,125000,5400,6,3,2,MONTHLY,HIGH,SHORT_TERM_GOAL,50,LOW
57,20000,9500,4400,64000,8000,6100,1,1,3,RARELY,HIGH,RETIREMENT,32,LOW
65,66000,31700,13400,1498000,686000,20900,5,1,1,LUMP_SUM,MEDIUM,TAX_SAVING,43,HIGH
52,97000,53800,24900,2283000,117000,18300,15,2,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,45,HIGH
42,174000,123200,41700,946000,773000,9100,13,2,1,MONTHLY,MEDIUM,TAX_SAVING,60,HIGH
39,80000,73600,0,1445000,250000,10900,13,2,1,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,66,HIGH
34,95000,49800,0,447000,196000,52200,6,2,1,MONTHLY,MEDIUM,RETIREMENT,67,LOW
59,49000,22300,18100,329000,195000,8600,8,1,1,MONTHLY,HIGH,TAX_SAVING,41,MEDIUM
41,113000,82400,0,1860000,511000,47400,7,4,4,RARELY,HIGH,WEALTH_CREATION,71,HIGH
52,29000,11300,10300,442000,71000,7400,6,3,1,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,59,HIGH
31,56000,41300,0,1040000,397000,22000,7,1,2,LUMP_SUM,MEDIUM,TAX_SAVING,61,MEDIUM
41,78000,35800,35400,1100000,86000,6800,13,2,1,LUMP_SUM,HIGH,EMERGENCY_FUND,48,MEDIUM
44,42000,38600,0,750000,266000,19900,6,1,3,QUARTERLY,MEDIUM,RETIREMENT,56,MEDIUM
63,96000,88300,0,577000,226000,9800,16,1,5,MONTHLY,LOW,RETIREMENT,77,HIGH
55,79000,47600,30800,437000,37000,600,1,4,3,QUARTERLY,LOW,WEALTH_CREATION,80,HIGH
32,20000,9600,0,215000,78000,11000,1,2,2,RARELY,MEDIUM,SHORT_TERM_GOAL,46,LOW
39,125000,96500,0,1523000,249000,48200,12,1,4,MONTHLY,HIGH,RETIREMENT,50,MEDIUM
38,85000,39500,32600,266000,68000,12900,13,1,2,QUARTERLY,LOW,WEALTH_CREATION,63,HIGH
27,60000,38900,14400,282000,244000,6700,14,4,1,QUARTERLY,LOW,WEALTH_CREATION,86,HIGH
61,88000,56000,16800,1064000,278000,15200,12,2,5,MONTHLY,LOW,TAX_SAVING,97,HIGH
42,30000,17800,8700,96000,48000,3500,18,2,5,RARELY,MEDIUM,SHORT_TERM_GOAL,65,HIGH
57,57000,44500,0,831000,378000,15900,6,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,88,HIGH
64,21000,16300,1500,317000,35000,3200,1,2,4,RARELY,MEDIUM,WEALTH_CREATION,60,HIGH
57,49000,20800,21000,65000,21000,7200,3,1,5,MONTHLY,HIGH,TAX_SAVING,68,HIGH
45,163000,122000,8200,442000,34000,32800,4,2,2,RARELY,HIGH,WEALTH_CREATION,52,LOW
30,45000,17800,25400,489000,126000,1800,4,1,3,RARELY,LOW,WEALTH_CREATION,52,HIGH
48,65000,38300,0,680000,113000,28700,3,1,4,MONTHLY,LOW,EMERGENCY_FUND,77,MEDIUM
49,73000,41200,22000,1037000,42000,9800,5,2,2,MONTHLY,HIGH,WEALTH_CREATION,49,MEDIUM
51,80000,48100,14300,1346000,432000,17600,3,2,1,QUARTERLY,HIGH,RETIREMENT,33,MEDIUM
40,161000,94900,34800,1225000,431000,31300,9,3,5,LUMP_SUM,HIGH,EMERGENCY_FUND,81,MEDIUM
52,37000,34000,1200,327000,42000,1800,3,1,4,QUARTERLY,HIGH,EMERGENCY_FUND,76,LOW
64,129000,93300,18600,2516000,967000,17100,22,1,2,RARELY,LOW,RETIREMENT,57,HIGH
44,49000,29100,12500,1203000,17000,7400,8,3,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,75,HIGH
41,36000,20800,1100,605000,169000,14100,7,4,4,MONTHLY,MEDIUM,RETIREMENT,97,HIGH
64,81000,51100,9400,244000,169000,20500,4,4,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,79,HIGH
61,37000,13400,22200,248000,111000,1400,21,2,3,MONTHLY,HIGH,TAX_SAVING,56,HIGH
60,75000,59400,0,1050000,402000,26600,1,1,2,LUMP_SUM,MEDIUM,RETIREMENT,54,MEDIUM
40,27000,17500,7600,120000,26000,1900,12,3,2,RARELY,LOW,EMERGENCY_FUND,75,MEDIUM
45,53000,25800,0,546000,13000,27600,12,3,2,RARELY,HIGH,RETIREMENT,43,LOW
63,102000,54300,24100,333000,181000,23600,4,3,1,QUARTERLY,MEDIUM,WEALTH_CREATION,67,MEDIUM
64,59000,48300,0,3172000,226000,16100,4,1,1,MONTHLY,LOW,WEALTH_CREATION,50,HIGH
21,95000,52100,41000,428000,88000,1900,7,1,5,MONTHLY,MEDIUM,SHORT_TERM_GOAL,73,HIGH
21,43000,22900,14800,165000,30000,5300,16,2,1,MONTHLY,MEDIUM,RETIREMENT,46,HIGH
56,60000,32600,20000,709000,58000,7400,16,1,2,LUMP_SUM,HIGH,WEALTH_CREATION,26,HIGH
27,46000,18000,15500,544000,326000,12500,8,2,3,QUARTERLY,LOW,RETIREMENT,80,HIGH
48,124000,98600,0,2224000,303000,31500,3,1,3,MONTHLY,LOW,SHORT_TERM_GOAL,80,MEDIUM
23,45000,23300,20000,723000,138000,1700,7,4,2,LUMP_SUM,MEDIUM,WEALTH_CREATION,78,HIGH
40,77000,55000,5200,709000,81000,16800,18,2,3,QUARTERLY,LOW,WEALTH_CREATION,69,HIGH
36,60000,45800,0,713000,477000,15100,1,2,4,QUARTERLY,LOW,WEALTH_CREATION,85,HIGH
58,78000,49000,20000,840000,373000,9000,2,5,2,RARELY,LOW,WEALTH_CREATION,56,HIGH
33,64000,35900,12900,1167000,73000,15200,1,2,3,RARELY,MEDIUM,WEALTH_CREATION,64,HIGH
33,77000,39900,11100,19000,2000,26000,4,1,1,MONTHLY,LOW,TAX_SAVING,48,LOW
21,126000,100900,0,4901000,1323000,54200,2,1,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,66,HIGH
35,34000,23800,6100,660000,179000,4100,13,1,4,MONTHLY,MEDIUM,EMERGENCY_FUND,73,HIGH
50,39000,12400,17800,659000,391000,8800,20,1,2,LUMP_SUM,HIGH,EMERGENCY_FUND,48,HIGH
58,94000,66800,0,1118000,168000,37900,3,4,1,QUARTERLY,HIGH,EMERGENCY_FUND,51,LOW
63,119000,80800,20300,1173000,140000,17900,21,2,1,LUMP_SUM,HIGH,SHORT_TERM_GOAL,20,MEDIUM
57,151000,130900,0,1034000,555000,43100,9,1,2,QUARTERLY,MEDIUM,EMERGENCY_FUND,36,MEDIUM
49,56000,44200,9900,1409000,507000,1900,24,3,3,MONTHLY,LOW,WEALTH_CREATION,77,HIGH
55,55000,39400,9700,253000,75000,5900,2,2,2,RARELY,HIGH,TAX_SAVING,45,LOW
24,68000,39200,14600,366000,22000,14200,1,1,1,MONTHLY,MEDIUM,RETIREMENT,44,LOW
35,64000,23100,11800,773000,144000,29100,19,1,2,MONTHLY,HIGH,EMERGENCY_FUND,48,MEDIUM
59,40000,24400,3100,788000,269000,12500,4,1,1,QUARTERLY,HIGH,WEALTH_CREATION,39,MEDIUM
49,47000,43200,1400,840000,219000,2400,5,2,5,MONTHLY,MEDIUM,WEALTH_CREATION,78,HIGH
63,83000,45600,31300,131000,24000,6100,18,2,5,MONTHLY,HIGH,WEALTH_CREATION,67,HIGH
37,76000,54300,17600,250000,95000,4100,13,1,3,MONTHLY,MEDIUM,WEALTH_CREATION,45,HIGH
57,103000,80300,0,1452000,226000,28900,8,5,4,QUARTERLY,MEDIUM,EMERGENCY_FUND,88,HIGH
44,94000,46800,11000,782000,171000,36200,9,4,2,MONTHLY,MEDIUM,RETIREMENT,64,HIGH
59,86000,49000,28700,1571000,9000,8300,2,2,4,MONTHLY,LOW,EMERGENCY_FUND,79,HIGH
26,60000,32600,24900,1073000,721000,2500,2,1,3,MONTHLY,HIGH,SHORT_TERM_GOAL,47,HIGH
54,62000,24600,3300,1465000,530000,34100,5,4,2,MONTHLY,LOW,SHORT_TERM_GOAL,60,HIGH
36,92000,64200,2100,2538000,144000,25700,19,2,3,LUMP_SUM,MEDIUM,EMERGENCY_FUND,51,HIGH
55,93000,70500,15600,304000,55000,6900,1,2,2,MONTHLY,MEDIUM,WEALTH_CREATION,66,MEDIUM
45,125000,66900,51800,983000,780000,6300,25,3,1,QUARTERLY,MEDIUM,WEALTH_CREATION,75,HIGH
58,94000,44400,40700,1332000,293000,8900,19,5,2,MONTHLY,MEDIUM,RETIREMENT,83,HIGH
35,204000,144100,29000,5987000,961000,30900,20,4,2,MONTHLY,LOW,SHORT_TERM_GOAL,85,HIGH
59,72000,37900,21600,1013000,323000,12500,8,1,4,MONTHLY,HIGH,TAX_SAVING,66,HIGH
22,117000,99500,0,1624000,727000,21400,4,3,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,64,HIGH
43,91000,56600,33000,1414000,629000,1400,4,3,4,MONTHLY,MEDIUM,EMERGENCY_FUND,84,HIGH
41,26000,17900,1100,185000,29000,7000,5,1,1,MONTHLY,LOW,TAX_SAVING,63,LOW
60,41000,14100,25200,145000,12000,1700,7,5,5,RARELY,HIGH,TAX_SAVING,89,HIGH
28,73000,53600,4400,1053000,375000,15000,10,1,5,QUARTERLY,LOW,WEALTH_CREATION,79,HIGH
22,74000,26400,38900,1453000,216000,8700,3,3,1,QUARTERLY,LOW,WEALTH_CREATION,56,HIGH
40,66000,46900,15300,440000,69000,3800,7,1,5,LUMP_SUM,LOW,RETIREMENT,62,HIGH
49,91000,64500,21300,908000,568000,5200,4,1,4,RARELY,LOW,WEALTH_CREATION,53,HIGH
27,40000,21400,16600,747000,403000,2000,7,2,1,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,66,HIGH
62,186000,99400,66300,747000,386000,20300,12,4,2,LUMP_SUM,HIGH,WEALTH_CREATION,80,HIGH
65,43000,22300,10200,312000,47000,10500,5,4,4,RARELY,MEDIUM,SHORT_TERM_GOAL,74,MEDIUM
25,163000,70700,51500,1108000,465000,40800,13,3,3,MONTHLY,HIGH,WEALTH_CREATION,79,HIGH
25,112000,63100,33000,1241000,29000,15900,13,2,2,LUMP_SUM,LOW,EMERGENCY_FUND,52,HIGH
54,97000,45900,33300,341000,86000,17800,7,3,5,MONTHLY,MEDIUM,WEALTH_CREATION,89,HIGH
61,21000,13500,6300,159000,85000,1200,4,4,3,MONTHLY,MEDIUM,WEALTH_CREATION,69,HIGH
51,75000,36500,30100,1121000,232000,8400,4,3,1,RARELY,MEDIUM,RETIREMENT,51,HIGH
21,164000,111700,9300,3203000,31000,43000,18,3,4,LUMP_SUM,MEDIUM,EMERGENCY_FUND,76,HIGH
31,145000,89300,14700,6043000,1916000,41000,13,2,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,72,HIGH
51,41000,16500,11700,467000,101000,12800,1,3,2,MONTHLY,HIGH,WEALTH_CREATION,55,HIGH
25,88000,56000,23300,1922000,275000,8700,23,2,1,RARELY,MEDIUM,SHORT_TERM_GOAL,28,HIGH
38,113000,59100,29500,1684000,131000,24400,7,1,2,RARELY,MEDIUM,TAX_SAVING,29,MEDIUM
47,85000,58300,9700,934000,274000,17000,19,4,4,LUMP_SUM,LOW,WEALTH_CREATION,77,HIGH
31,75000,40700,11300,590000,241000,23000,16,3,2,MONTHLY,HIGH,WEALTH_CREATION,57,HIGH
30,69000,63400,0,650000,455000,18400,3,2,2,RARELY,MEDIUM,WEALTH_CREATION,43,LOW
36,138000,67400,24900,644000,147000,45700,21,2,4,QUARTERLY,LOW,SHORT_TERM_GOAL,86,HIGH
33,50000,37300,8000,225000,28000,4700,17,5,1,LUMP_SUM,HIGH,WEALTH_CREATION,78,HIGH
21,71000,55700,4900,1460000,90000,10400,5,4,1,RARELY,MEDIUM,SHORT_TERM_GOAL,58,HIGH
65,46000,36500,0,528000,213000,10100,4,3,1,MONTHLY,MEDIUM,TAX_SAVING,71,HIGH
38,60000,29900,28600,958000,185000,1500,8,4,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,95,HIGH
22,65000,28000,23700,325000,49000,13300,18,3,1,MONTHLY,MEDIUM,EMERGENCY_FUND,59,HIGH
42,96000,67400,0,687000,258000,43100,2,1,3,MONTHLY,MEDIUM,TAX_SAVING,58,LOW
21,72000,34800,21400,828000,111000,15800,11,2,3,LUMP_SUM,MEDIUM,RETIREMENT,59,HIGH
49,59000,35800,13700,563000,19000,9500,24,2,2,MONTHLY,LOW,WEALTH_CREATION,56,HIGH
51,26000,15900,6700,169000,17000,3400,13,3,1,MONTHLY,HIGH,RETIREMENT,46,MEDIUM
64,153000,90600,33400,2153000,92000,29000,16,3,2,RARELY,LOW,TAX_SAVING,68,HIGH
24,61000,47000,0,1500000,415000,14700,15,2,4,RARELY,MEDIUM,TAX_SAVING,59,HIGH
57,122000,58300,40100,1733000,180000,23600,5,2,2,MONTHLY,LOW,EMERGENCY_FUND,55,MEDIUM
30,65000,42000,2900,1809000,169000,20100,3,3,3,MONTHLY,MEDIUM,RETIREMENT,69,HIGH
52,87000,78300,0,1512000,595000,9600,18,2,5,MONTHLY,MEDIUM,WEALTH_CREATION,83,HIGH
65,193000,110900,33000,1354000,378000,49100,16,3,1,MONTHLY,HIGH,EMERGENCY_FUND,71,LOW
27,82000,30900,34800,209000,27000,16300,11,2,4,MONTHLY,LOW,EMERGENCY_FUND,85,HIGH
45,93000,58300,4000,640000,303000,30700,16,3,1,MONTHLY,LOW,WEALTH_CREATION,66,HIGH
27,207000,117200,23000,1322000,371000,66800,7,1,2,LUMP_SUM,HIGH,EMERGENCY_FUND,42,LOW
23,32000,18100,3200,494000,100000,10700,2,3,4,MONTHLY,HIGH,EMERGENCY_FUND,64,MEDIUM
39,92000,72600,14700,4276000,2877000,4700,15,5,3,MONTHLY,LOW,SHORT_TERM_GOAL,92,HIGH
57,123000,70200,35100,2973000,545000,17700,6,1,1,RARELY,MEDIUM,RETIREMENT,32,HIGH
45,24000,22000,0,1427000,149000,3100,8,2,4,MONTHLY,HIGH,WEALTH_CREATION,62,HIGH
61,78000,54400,0,464000,111000,32800,7,1,1,RARELY,MEDIUM,WEALTH_CREATION,38,LOW
30,51000,35800,6300,953000,381000,8900,13,4,3,MONTHLY,HIGH,RETIREMENT,78,HIGH
58,60000,35900,18900,406000,23000,5200,15,2,2,MONTHLY,LOW,EMERGENCY_FUND,60,HIGH
50,78000,33200,32900,411000,25000,11900,18,2,5,MONTHLY,MEDIUM,SHORT_TERM_GOAL,83,HIGH
41,64000,31300,27900,614000,102000,4800,2,3,1,MONTHLY,MEDIUM,EMERGENCY_FUND,56,MEDIUM
59,38000,25200,8000,414000,173000,4800,9,1,3,QUARTERLY,HIGH,WEALTH_CREATION,62,HIGH
65,34000,21200,3900,572000,120000,8900,14,1,2,LUMP_SUM,HIGH,EMERGENCY_FUND,37,LOW
60,89000,81800,0,1224000,460000,15400,11,1,1,RARELY,HIGH,RETIREMENT,34,LOW
31,57000,21700,27100,367000,10000,8200,2,2,5,MONTHLY,MEDIUM,WEALTH_CREATION,84,HIGH
25,85000,37100,29100,424000,35000,18800,15,1,2,RARELY,MEDIUM,WEALTH_CREATION,34,MEDIUM
43,40000,11000,22200,807000,225000,6800,9,2,5,RARELY,HIGH,WEALTH_CREATION,60,HIGH
30,106000,68600,1400,1202000,339000,36000,12,1,2,MONTHLY,MEDIUM,TAX_SAVING,43,MEDIUM
27,22000,12200,5300,488000,7000,4500,15,2,5,QUARTERLY,HIGH,TAX_SAVING,63,HIGH
62,32000,12800,16900,395000,85000,2300,7,1,3,MONTHLY,LOW,RETIREMENT,56,HIGH
53,53000,21300,21300,442000,126000,10400,21,1,1,RARELY,MEDIUM,WEALTH_CREATION,18,MEDIUM
39,56000,31500,13100,1114000,464000,11400,2,1,2,LUMP_SUM,LOW,WEALTH_CREATION,42,HIGH
52,44000,11600,14200,757000,359000,18200,9,1,3,LUMP_SUM,MEDIUM,RETIREMENT,55,HIGH
65,126000,50500,51100,1649000,1356000,24400,3,2,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,75,HIGH
61,165000,96800,60700,2283000,569000,7500,8,4,3,QUARTERLY,LOW,RETIREMENT,85,HIGH
29,95000,37200,35200,364000,28000,22600,6,5,3,QUARTERLY,LOW,EMERGENCY_FUND,93,HIGH
46,101000,72700,22800,559000,31000,5500,11,1,4,QUARTERLY,HIGH,WEALTH_CREATION,75,HIGH
64,124000,76200,29900,228000,36000,17900,11,2,5,RARELY,HIGH,WEALTH_CREATION,64,MEDIUM
52,42000,30400,4700,601000,135000,6900,24,4,4,QUARTERLY,LOW,SHORT_TERM_GOAL,91,HIGH
47,72000,45000,1200,453000,67000,25800,1,4,4,RARELY,MEDIUM,WEALTH_CREATION,70,MEDIUM
24,59000,37500,9000,1179000,73000,12500,2,2,3,LUMP_SUM,HIGH,WEALTH_CREATION,56,HIGH
31,101000,66900,7700,2062000,1362000,26400,18,1,2,MONTHLY,LOW,WEALTH_CREATION,52,HIGH
35,80000,26200,11600,2994000,208000,42200,21,3,4,RARELY,HIGH,RETIREMENT,61,HIGH
41,150000,97000,11900,2034000,565000,41100,12,3,3,RARELY,HIGH,RETIREMENT,50,HIGH
40,68000,47200,11200,473000,42000,9600,8,1,4,RARELY,LOW,WEALTH_CREATION,70,HIGH
41,127000,83600,32700,836000,50000,10700,13,2,3,RARELY,HIGH,RETIREMENT,50,HIGH
52,38000,32400,0,1596000,215000,6400,8,1,4,LUMP_SUM,LOW,EMERGENCY_FUND,79,HIGH
23,61000,28500,25800,162000,3000,6700,10,3,2,MONTHLY,MEDIUM,WEALTH_CREATION,86,HIGH
34,44000,33000,4400,707000,219000,6600,4,2,2,MONTHLY,MEDIUM,WEALTH_CREATION,61,HIGH
55,84000,40500,40500,428000,174000,3000,9,2,2,MONTHLY,MEDIUM,TAX_SAVING,55,HIGH
47,64000,54400,0,1047000,122000,24400,5,2,4,MONTHLY,MEDIUM,WEALTH_CREATION,70,HIGH
24,88000,51700,18500,345000,84000,17800,8,1,1,MONTHLY,LOW,WEALTH_CREATION,55,MEDIUM
24,93000,59400,30600,287000,58000,3000,5,2,2,MONTHLY,MEDIUM,WEALTH_CREATION,49,HIGH
39,54000,36800,16200,307000,43000,1000,7,1,5,QUARTERLY,MEDIUM,EMERGENCY_FUND,74,HIGH
60,63000,30900,29200,530000,225000,2900,8,2,5,RARELY,HIGH,WEALTH_CREATION,54,HIGH
22,25000,12400,4800,813000,255000,7800,7,4,2,MONTHLY,LOW,RETIREMENT,69,HIGH
63,42000,26700,1900,620000,117000,13400,17,5,1,MONTHLY,MEDIUM,RETIREMENT,64,HIGH
57,64000,58800,0,870000,159000,13700,12,2,1,QUARTERLY,LOW,WEALTH_CREATION,56,HIGH
65,20000,11900,5800,248000,19000,2300,10,2,2,QUARTERLY,MEDIUM,TAX_SAVING,78,HIGH
51,37000,24600,0,523000,131000,15500,6,1,3,QUARTERLY,HIGH,WEALTH_CREATION,39,MEDIUM
54,55000,20000,25300,396000,149000,9700,2,2,4,MONTHLY,HIGH,RETIREMENT,56,MEDIUM
35,40000,14200,20600,435000,259000,5200,19,2,1,QUARTERLY,MEDIUM,TAX_SAVING,52,HIGH
42,85000,61300,1200,2566000,1081000,22500,5,4,4,MONTHLY,MEDIUM,TAX_SAVING,96,HIGH
63,74000,37100,31600,1052000,478000,5300,2,3,3,QUARTERLY,LOW,EMERGENCY_FUND,74,HIGH
24,71000,53000,7100,915000,267000,10900,14,1,4,MONTHLY,LOW,WEALTH_CREATION,84,HIGH
56,55000,30100,18900,1377000,238000,6000,3,2,4,QUARTERLY,HIGH,WEALTH_CREATION,66,HIGH
58,63000,45200,11100,771000,20000,6700,4,4,5,MONTHLY,MEDIUM,EMERGENCY_FUND,86,HIGH
22,130000,92700,22700,783000,148000,14600,23,5,4,MONTHLY,MEDIUM,WEALTH_CREATION,98,HIGH
29,101000,74100,0,746000,107000,55500,16,1,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,69,MEDIUM
51,20000,14300,1300,386000,123000,4400,2,1,3,MONTHLY,MEDIUM,TAX_SAVING,44,HIGH
53,39000,7800,13400,689000,254000,17800,1,4,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,88,HIGH
43,29000,15100,8300,1140000,604000,5600,10,1,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,70,HIGH
61,49000,34600,5500,1030000,220000,8900,3,3,3,MONTHLY,HIGH,TAX_SAVING,91,HIGH
60,100000,76700,15300,699000,168000,8000,21,1,3,RARELY,MEDIUM,RETIREMENT,46,MEDIUM
47,60000,33900,19100,856000,57000,7000,17,2,3,RARELY,MEDIUM,RETIREMENT,60,HIGH
34,53000,27800,15100,609000,253000,10100,1,2,5,RARELY,MEDIUM,WEALTH_CREATION,71,HIGH
40,74000,62100,0,1461000,77000,27700,8,3,4,MONTHLY,LOW,RETIREMENT,92,HIGH
56,30000,27100,0,576000,130000,5400,11,1,3,MONTHLY,HIGH,SHORT_TERM_GOAL,42,HIGH
36,52000,47800,0,1112000,72000,13800,3,1,4,RARELY,HIGH,WEALTH_CREATION,39,HIGH
39,111000,70900,13400,2099000,110000,26700,2,3,2,LUMP_SUM,HIGH,WEALTH_CREATION,63,MEDIUM
21,20000,14500,200,595000,430000,5300,4,3,2,RARELY,LOW,EMERGENCY_FUND,58,HIGH
62,57000,37300,0,685000,80000,21400,7,1,5,RARELY,HIGH,WEALTH_CREATION,64,MEDIUM
36,47000,28500,12700,355000,93000,5800,3,1,1,QUARTERLY,LOW,RETIREMENT,57,HIGH
62,81000,19000,50400,951000,168000,11600,11,4,2,RARELY,HIGH,EMERGENCY_FUND,69,MEDIUM
63,191000,82500,79000,360000,54000,29500,14,2,1,MONTHLY,LOW,WEALTH_CREATION,45,HIGH
60,33000,30300,0,160000,40000,3900,1,2,1,MONTHLY,MEDIUM,EMERGENCY_FUND,49,LOW
51,58000,39500,4000,775000,76000,14500,14,2,3,QUARTERLY,LOW,RETIREMENT,67,HIGH
43,294000,117900,129500,4097000,1625000,46600,19,3,4,MONTHLY,LOW,SHORT_TERM_GOAL,90,HIGH
28,93000,37200,24400,858000,135000,31400,12,1,1,MONTHLY,MEDIUM,RETIREMENT,49,HIGH
22,117000,80600,4200,1997000,537000,32200,8,1,3,MONTHLY,HIGH,WEALTH_CREATION,46,HIGH
36,76000,27900,41900,164000,62000,6200,3,4,5,MONTHLY,LOW,SHORT_TERM_GOAL,96,HIGH
45,30000,23700,100,409000,195000,6200,3,2,1,RARELY,HIGH,RETIREMENT,25,LOW
61,146000,61800,78800,552000,66000,5400,2,4,3,MONTHLY,MEDIUM,TAX_SAVING,80,HIGH
25,178000,80100,78800,1025000,244000,19100,3,4,2,QUARTERLY,MEDIUM,TAX_SAVING,70,HIGH
53,34000,30800,0,189000,10000,12200,6,2,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,68,LOW
45,48000,28300,500,1330000,200000,19200,18,2,2,MONTHLY,HIGH,SHORT_TERM_GOAL,60,HIGH
56,72000,38400,23400,1032000,200000,10200,12,4,4,MONTHLY,LOW,SHORT_TERM_GOAL,87,HIGH
58,55000,35600,7100,626000,83000,12300,2,1,3,MONTHLY,HIGH,TAX_SAVING,52,MEDIUM
44,24000,15100,5300,386000,134000,3600,10,2,3,MONTHLY,HIGH,TAX_SAVING,67,HIGH
29,111000,56900,26900,365000,46000,27200,6,1,1,QUARTERLY,MEDIUM,WEALTH_CREATION,23,MEDIUM
35,60000,41800,0,1851000,456000,31000,12,1,3,MONTHLY,MEDIUM,WEALTH_CREATION,51,HIGH
24,166000,118600,0,2022000,774000,52700,1,3,1,MONTHLY,HIGH,WEALTH_CREATION,53,MEDIUM
50,62000,39100,14800,358000,166000,8100,12,2,2,MONTHLY,HIGH,WEALTH_CREATION,51,MEDIUM
60,104000,90300,0,3623000,1475000,15300,18,1,2,RARELY,HIGH,EMERGENCY_FUND,30,HIGH
30,89000,49900,600,776000,141000,38500,12,4,4,MONTHLY,MEDIUM,WEALTH_CREATION,94,HIGH
41,45000,27700,9400,1127000,30000,7900,4,1,1,MONTHLY,HIGH,RETIREMENT,36,HIGH
28,59000,36200,10900,1018000,426000,11900,3,1,1,QUARTERLY,MEDIUM,RETIREMENT,49,HIGH
62,74000,53200,900,2153000,986000,19900,13,1,3,MONTHLY,MEDIUM,EMERGENCY_FUND,66,HIGH
30,40000,15300,20300,258000,56000,4400,2,1,3,RARELY,MEDIUM,WEALTH_CREATION,50,MEDIUM
43,26000,16800,1800,323000,138000,7400,22,1,5,MONTHLY,MEDIUM,WEALTH_CREATION,74,HIGH
50,175000,107900,63200,2191000,126000,3900,10,3,4,QUARTERLY,HIGH,SHORT_TERM_GOAL,58,HIGH
37,64000,41100,15400,243000,95000,7500,7,3,1,QUARTERLY,HIGH,EMERGENCY_FUND,54,LOW
23,77000,30700,20700,190000,87000,25600,6,1,5,MONTHLY,HIGH,WEALTH_CREATION,67,MEDIUM
23,68000,47000,12500,611000,26000,8500,5,1,3,MONTHLY,MEDIUM,TAX_SAVING,54,HIGH
63,49000,24300,16200,347000,262000,8500,7,2,2,MONTHLY,HIGH,WEALTH_CREATION,37,MEDIUM
